file,energy_chgnet,energy_mace,delta_E,force_mae,force_rmse,force_max_abs
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0197_strain-0.010_perturbed.cif,-3070.3152179718018,-3060.7486122203118,9.566605751489988,0.0261921700289453,0.03921064526143393,0.2125699790493596
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0197_strain-0.015_perturbed.cif,-3059.868335723877,-3050.307724848826,9.56061087505077,0.02721268491357146,0.040756662580810406,0.24524765782653568
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0013_strain+0.010_perturbed.cif,-3114.5288286209106,-3102.4975296505145,12.031298970396165,0.03518310215297948,0.05258362447096384,0.2853385646977459
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0013_strain+0.015_perturbed.cif,-3113.667603492737,-3101.771097703022,11.896505789714865,0.034645085232486994,0.05191762931450204,0.26148992360012263
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0013_strain-0.010_perturbed.cif,-3101.9716186523438,-3089.6264563436853,12.345162308658473,0.035514396517776915,0.05304309827056936,0.29779072297419734
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0013_strain-0.015_perturbed.cif,-3094.329614639282,-3081.8867244945723,12.442890144709963,0.03712073467640146,0.05508089699667826,0.33694340043879034
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0016_strain+0.010_perturbed.cif,-3115.308162689209,-3103.3298747171066,11.978287972102407,0.03398727673639738,0.05167129294006952,0.2897624305236068
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0016_strain+0.015_perturbed.cif,-3114.4705839157104,-3102.6078251146246,11.862758801085874,0.035219800562635496,0.053186970144700606,0.30157372620089484
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0016_strain-0.010_perturbed.cif,-3102.7477169036865,-3090.375424969534,12.3722919341526,0.035087408559008625,0.0520711577582204,0.24382462579759046
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0016_strain-0.015_perturbed.cif,-3095.0131187438965,-3082.4975067055784,12.515612038318068,0.036676315657800086,0.0551171329073873,0.3034192604905914
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0028_strain+0.010_perturbed.cif,-3123.322534561157,-3111.1968107981957,12.12572376296157,0.033619395576723624,0.05042088080143769,0.3157511593904333
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0028_strain+0.015_perturbed.cif,-3122.916563987732,-3110.930994996452,11.98556899128016,0.035062525230857844,0.05288539150833238,0.34302350415166927
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0028_strain-0.010_perturbed.cif,-3109.1586170196533,-3096.7537765289308,12.404840490722563,0.035695447469790614,0.0533228056865811,0.3005357586627671
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0028_strain-0.015_perturbed.cif,-3101.0994415283203,-3088.6027986638364,12.496642864483874,0.03779494549591881,0.05706476735496179,0.33209353418320053
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0034_strain+0.010_perturbed.cif,-3126.7358236312866,-3114.732006739301,12.00381689198548,0.03252893442556473,0.04845115631093423,0.2540056389748222
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0034_strain+0.015_perturbed.cif,-3126.5573558807373,-3114.6258686098154,11.931487270921934,0.03321455103477051,0.04986755159424808,0.26872795661402327
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0034_strain-0.010_perturbed.cif,-3112.2224378585815,-3099.917424339277,12.305013519304339,0.034702695735450685,0.05257640277075144,0.3126551301605871
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0034_strain-0.015_perturbed.cif,-3104.3038959503174,-3091.858394861163,12.445501089154277,0.03634565753174506,0.05519283712634151,0.3387717182897214
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0038_strain+0.010_perturbed.cif,-3131.406849861145,-3119.407008064096,11.999841797049157,0.03287143972027195,0.050076208108179546,0.2917274991991734
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0038_strain+0.015_perturbed.cif,-3131.3672733306885,-3119.520618307928,11.846655022760388,0.03313080520103677,0.050184654243721316,0.2527229974561114
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0038_strain-0.010_perturbed.cif,-3116.009588241577,-3103.704593670147,12.304994571430143,0.03500047301891766,0.05276013457061874,0.2949075471027329
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0038_strain-0.015_perturbed.cif,-3107.885696411133,-3095.4483737539267,12.437322657206096,0.03608680848517436,0.05441296489032777,0.33850762302085735
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0042_strain+0.010_perturbed.cif,-3132.497320175171,-3120.672027115943,11.825293059227988,0.03240585740301493,0.04857996872785391,0.2621072160426591
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0042_strain+0.015_perturbed.cif,-3132.3467302322388,-3120.634042767866,11.71268746437272,0.03341997214908591,0.050534218498927,0.32066120598057507
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0042_strain-0.010_perturbed.cif,-3117.412190437317,-3105.2880154277664,12.124175009550527,0.032950776419913855,0.04956720199388492,0.4362583230249655
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0042_strain-0.015_perturbed.cif,-3109.23752117157,-3097.0336906392477,12.203830532322172,0.033970642685364046,0.051165599010709405,0.3673685043184347
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0048_strain+0.010_perturbed.cif,-3138.065414428711,-3126.5857690400444,11.47964538866654,0.03335726098724139,0.04976108948843802,0.2751178912776891
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0048_strain+0.015_perturbed.cif,-3138.4347953796387,-3127.0167265515774,11.418068828061223,0.033827742618318696,0.050992130670646264,0.241803110225761
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0048_strain-0.010_perturbed.cif,-3122.1046228408813,-3110.248634909687,11.85598793119425,0.034663102869539796,0.05210463769653013,0.26624193965779436
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0048_strain-0.015_perturbed.cif,-3114.0026350021362,-3101.973878483812,12.028756518324371,0.03709357962959598,0.055753526941207436,0.37492534939055244
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0063_strain+0.010_perturbed.cif,-3153.2227277755737,-3141.7832414543955,11.439486321178265,0.030309997694159242,0.04623076459083621,0.25399799207165474
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0063_strain+0.015_perturbed.cif,-3154.2835779190063,-3142.9259827521164,11.35759516688995,0.030692266547905182,0.04674267935043899,0.25956210451313666
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0063_strain-0.010_perturbed.cif,-3134.2954387664795,-3122.4542822536314,11.841156512848102,0.03273051004776111,0.05013498001225652,0.359403028133581
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0063_strain-0.015_perturbed.cif,-3125.377278327942,-3113.404064544011,11.973213783930987,0.034211954179366184,0.05187746426220485,0.3710683245732461
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0065_strain+0.010_perturbed.cif,-3157.251319885254,-3145.8497654355015,11.401554449752439,0.03062289103054092,0.04629982865044804,0.2783108776739534
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0065_strain+0.015_perturbed.cif,-3158.3507509231567,-3147.0059890515986,11.344761871558148,0.031017963740235445,0.046863631065712924,0.29746055433787433
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0065_strain-0.010_perturbed.cif,-3138.178419113159,-3126.2282989469822,11.95012016617693,0.032430258651183985,0.04917375384692761,0.3633929015145321
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0065_strain-0.015_perturbed.cif,-3129.177123069763,-3116.999985396862,12.177137672901154,0.035298682020875556,0.05359212717226889,0.2639080162004239
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0071_strain+0.010_perturbed.cif,-3164.121208190918,-3152.6070350349764,11.514173155941535,0.03047268793168868,0.04659639689092468,0.27428261156643086
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0071_strain+0.015_perturbed.cif,-3165.068555831909,-3153.657484981464,11.411070850444958,0.030803764857165915,0.04708745304198871,0.25860851425338427
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0071_strain-0.010_perturbed.cif,-3145.974995613098,-3133.846907003899,12.12808860919904,0.03274141074170117,0.05062349966185911,0.29439354101374804
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0071_strain-0.015_perturbed.cif,-3137.2788619995117,-3125.007253236894,12.271608762617689,0.03506958137444153,0.054025291371247446,0.3316293698458599
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0082_strain+0.010_perturbed.cif,-3175.2417154312134,-3163.695986666484,11.545728764729574,0.029359653458476007,0.04579402412184346,0.2646230854681444
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0082_strain+0.015_perturbed.cif,-3176.400884628296,-3164.9511134580243,11.44977117027156,0.02983699207064149,0.046384870519389214,0.3245264450760277
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0082_strain-0.010_perturbed.cif,-3157.279197692871,-3145.267946480948,12.011251211923081,0.03205024412481179,0.049075370000494715,0.2538217215493508
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0082_strain-0.015_perturbed.cif,-3148.6998023986816,-3136.5264824869228,12.173319911758881,0.033046108132410316,0.05128088873513462,0.3110353911408954
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0097_strain+0.010_perturbed.cif,-3196.5998497009277,-3185.0657015537145,11.534148147213273,0.02847057822620281,0.045361379061238695,0.25766287088304196
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0097_strain+0.015_perturbed.cif,-3198.333251953125,-3186.847062368761,11.486189584364183,0.028048541499276426,0.044026447409320435,0.23495873995863176
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0097_strain-0.010_perturbed.cif,-3176.146499633789,-3164.2362459508586,11.910253682930488,0.030472362902184934,0.04755623938245648,0.2853133875890012
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0097_strain-0.015_perturbed.cif,-3167.232321739197,-3155.1294345921488,12.102887147048023,0.0322345495332149,0.050824312648008546,0.2939869094063861
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0124_strain+0.010_perturbed.cif,-3227.465560913086,-3216.1811444893247,11.284416423761286,0.02651939182611192,0.0421876041169711,0.26904842943780594
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0124_strain+0.015_perturbed.cif,-3229.6305713653564,-3218.408340785769,11.222230579587631,0.02609989612382137,0.04167845139364288,0.23063360339114602
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0124_strain-0.010_perturbed.cif,-3206.590061187744,-3194.82912651042,11.760934677324258,0.02813006269513533,0.04382404383677466,0.26831586240838456
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0124_strain-0.015_perturbed.cif,-3197.9046306610107,-3185.883250249375,12.021380411635619,0.030701544243028327,0.04883722468696194,0.33093113911596195
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0144_strain+0.010_perturbed.cif,-3250.1874675750732,-3238.7838980698725,11.403569505200721,0.024550956642467214,0.04034824403636259,0.2663843561580914
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0144_strain+0.015_perturbed.cif,-3252.557081222534,-3241.2656656646286,11.291415557905566,0.024269958969336487,0.03955433124085231,0.22925356191478763
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0144_strain-0.010_perturbed.cif,-3229.2666664123535,-3217.4121772055514,11.8544892068021,0.027884810529266366,0.04569454177798989,0.3523872652044067
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0144_strain-0.015_perturbed.cif,-3220.811725616455,-3208.8183832983486,11.993342318106443,0.02871754834349478,0.046610113224397856,0.33504733834316025
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0150_strain+0.010_perturbed.cif,-3257.0608406066895,-3245.4853288512095,11.575511755479965,0.024750939872713786,0.03955245520743777,0.29570612414741554
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0150_strain+0.015_perturbed.cif,-3259.3298950195312,-3247.8720239195973,11.457871099933982,0.02494583741893181,0.040350702193110544,0.2912405335592454
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0150_strain-0.010_perturbed.cif,-3236.5368003845215,-3224.5096024555387,12.027197928982787,0.027770785991492335,0.04570020475870379,0.36171600057690334
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0150_strain-0.015_perturbed.cif,-3228.2095499038696,-3216.0479632237693,12.1615866801003,0.029188714847814896,0.047580285567067664,0.42112536827159075
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0155_strain+0.010_perturbed.cif,-3264.5179052352905,-3252.7046932282974,11.813212006993126,0.02469857100412539,0.040202941316277475,0.22473535803892797
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0155_strain+0.015_perturbed.cif,-3267.1262226104736,-3255.3964514763793,11.729771134094335,0.02492637890847978,0.040990322218194014,0.33144938073968866
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0155_strain-0.010_perturbed.cif,-3242.821005821228,-3230.700630189327,12.12037563190097,0.027653728671160414,0.04606906682624228,0.3277842528662342
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0155_strain-0.015_perturbed.cif,-3234.249824523926,-3221.9916917057126,12.258132818213198,0.028061156277313603,0.046243137943948125,0.3059364999492129
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0178_strain+0.010_perturbed.cif,-3288.243661880493,-3275.8090633865795,12.434598493913654,0.02348103922871349,0.038773229672611396,0.31757056670082856
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0178_strain+0.015_perturbed.cif,-3291.638282775879,-3279.280584861641,12.357697914238088,0.023084553267161377,0.03781097726465912,0.31512904039545964
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0178_strain-0.010_perturbed.cif,-3265.20613861084,-3252.3515843159985,12.854554294841364,0.026076204288854994,0.04313270454944058,0.31309248589015404
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0178_strain-0.015_perturbed.cif,-3256.6053371429443,-3243.6795063682366,12.92583077470772,0.028054734136171763,0.046238163477071555,0.43123598461133983
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0010_strain+0.010_perturbed.cif,-3101.7652730941772,-3090.1296982035856,11.63557489059167,0.035834199580515036,0.052788852669807214,0.27434137866654273
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0010_strain+0.015_perturbed.cif,-3101.000873565674,-3089.540838488494,11.460035077179782,0.03555865334815564,0.05277330578311685,0.2734973390719799
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0010_strain-0.010_perturbed.cif,-3089.2456483840942,-3077.180997155141,12.064651228953153,0.037325227314807814,0.05605474131707301,0.31246075665795303
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0010_strain-0.015_perturbed.cif,-3081.7121686935425,-3069.5893261297606,12.122842563781887,0.03893510353064676,0.05765176059732948,0.29681118071184553
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0066_strain+0.010_perturbed.cif,-3148.8683137893677,-3137.8057913299417,11.062522459425963,0.03259594038440836,0.049327820717790495,0.2423148995823678
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0066_strain+0.015_perturbed.cif,-3150.6131658554077,-3139.615575324744,10.997590530663729,0.03231951521654482,0.048748189246148696,0.27268320037698746
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0066_strain-0.010_perturbed.cif,-3127.9858446121216,-3116.438427448098,11.5474171640235,0.03583860907549348,0.05522010391622794,0.34319489862946906
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0066_strain-0.015_perturbed.cif,-3118.5701150894165,-3106.8329005261185,11.73721456329804,0.03750922665935768,0.0576041490393236,0.3480904897776158
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0106_strain+0.010_perturbed.cif,-3194.2347164154053,-3183.093327650742,11.141388764663134,0.02795095702750788,0.044141131328580996,0.3231629307994265
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0106_strain+0.015_perturbed.cif,-3196.746208190918,-3185.7065699580708,11.03963823284721,0.027763145146085546,0.043903276728882834,0.2962040892330588
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0106_strain-0.010_perturbed.cif,-3171.7477798461914,-3160.0641312155058,11.683648630685639,0.03137258165062562,0.049185422306957105,0.3063766533135537
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0106_strain-0.015_perturbed.cif,-3162.414439201355,-3150.634754802857,11.77968439849792,0.033233153538543135,0.05275416245635844,0.30543375343322676
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain+0.010_perturbed.cif,-3207.628758430481,-3196.551056007098,11.077702423383016,0.028083572289925075,0.04505932049838132,0.3725301565446637
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain+0.015_perturbed.cif,-3210.081756591797,-3199.062512273027,11.019244318769779,0.02760366114052883,0.043560043387924546,0.23605730947998538
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain-0.010_perturbed.cif,-3186.4100131988525,-3174.841514544387,11.568498654465657,0.030846970422488736,0.04975439097114428,0.445130180133237
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain-0.015_perturbed.cif,-3177.52645111084,-3165.8135898796027,11.712861231237184,0.032429807301404226,0.05235196302316088,0.32729194898219083
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain+0.010_perturbed.cif,-3219.685163497925,-3208.430289827753,11.254873670171946,0.027716451641062723,0.04437239425156624,0.32170045692709504
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain+0.015_perturbed.cif,-3222.3689002990723,-3211.191571913718,11.177328385354485,0.027381983498864674,0.04443746067998486,0.2708191427004232
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain-0.010_perturbed.cif,-3196.8383045196533,-3185.1727759891073,11.665528530545998,0.030792987239654117,0.04836574748218241,0.29367685477717553
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain-0.015_perturbed.cif,-3187.797183036804,-3176.018414975493,11.778768061310984,0.032778526862872,0.051909751354877784,0.34489601779003487
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain+0.010_perturbed.cif,-3237.16902923584,-3225.779166679189,11.389862556650769,0.027001554773330015,0.04374476826076073,0.3028660133046788
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain+0.015_perturbed.cif,-3239.4440574645996,-3228.133062616398,11.310994848201517,0.02629449369417528,0.042698025946360324,0.24677766439749013
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain-0.010_perturbed.cif,-3217.314305305481,-3205.4668222444016,11.847483061079402,0.0281594238915222,0.045558831726482375,0.2671105246653567
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain-0.015_perturbed.cif,-3209.280020713806,-3197.323031466629,11.956989247177262,0.030018787877878345,0.04833735517681899,0.32386750265755726
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain+0.010_perturbed.cif,-3239.823892593384,-3228.3829755891347,11.440917004249059,0.02663569533828368,0.04383954868035864,0.2805982579408439
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain+0.015_perturbed.cif,-3242.1917638778687,-3230.8228102505673,11.36895362730138,0.026594014559977962,0.043602307633343884,0.34309185235295503
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain-0.010_perturbed.cif,-3219.6363773345947,-3207.857321900723,11.77905543387169,0.02902326509044674,0.0468295057572436,0.2819077213935155
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain-0.015_perturbed.cif,-3211.656852722168,-3199.7791490444797,11.87770367768826,0.030058781550530697,0.04852748755804659,0.3059501834664383
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain+0.010_perturbed.cif,-3240.1803302764893,-3228.7127285498427,11.467601726646535,0.025606619571739854,0.041948108297643505,0.29260283336399584
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain+0.015_perturbed.cif,-3242.7027740478516,-3231.3532956176205,11.349478430231102,0.02623882921253225,0.043002673683808765,0.3770551895368325
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain-0.010_perturbed.cif,-3219.4559183120728,-3207.5870555243455,11.868862787727267,0.02905985120569389,0.048356564457697856,0.342280881617125
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain-0.015_perturbed.cif,-3211.259593963623,-3199.272953140957,11.986640822666232,0.0310017804463241,0.05092798595290532,0.3752621259007074
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain+0.010_perturbed.cif,-3258.0778827667236,-3246.0584060523543,12.019476714369375,0.025491690429943155,0.04293447811236323,0.39052662046381226
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain+0.015_perturbed.cif,-3260.8345499038696,-3248.9014346292824,11.93311527458718,0.024775445947047763,0.041479316200385925,0.3149930855701051
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain-0.010_perturbed.cif,-3236.7463817596436,-3224.4237385847373,12.322643174906261,0.028356462627802042,0.04868303705293136,0.5869620403583844
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain-0.015_perturbed.cif,-3228.44327545166,-3216.080025107425,12.363250344234984,0.02943119645507315,0.05077061690022754,0.6239241282234143
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0005_strain+0.010_perturbed.cif,-2580.996322631836,-2576.096679123264,4.899643508571899,0.011800235932170375,0.017225701352870736,0.09081963821380401
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0005_strain+0.015_perturbed.cif,-2580.5285453796387,-2575.6413729723718,4.887172407266917,0.012203735186222836,0.018248560099598094,0.1322816591996132
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0005_strain-0.010_perturbed.cif,-2576.6512870788574,-2571.633548774058,5.017738304799423,0.012653262319602076,0.017861760410642177,0.09917674080833228
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0005_strain-0.015_perturbed.cif,-2573.929023742676,-2568.8713051380473,5.057718604628462,0.01374241174718329,0.019662854898106874,0.12310753323080492
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0011_strain+0.010_perturbed.cif,-2583.552360534668,-2578.592588598636,4.959771936031757,0.01162656785905401,0.016787357112532198,0.10239641074682032
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0011_strain+0.015_perturbed.cif,-2582.9137802124023,-2577.9565947144,4.957185498002218,0.011483397077542085,0.01683541641315336,0.10546779748014712
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0011_strain-0.010_perturbed.cif,-2579.8104286193848,-2574.7684525959194,5.041976023465395,0.011626592025420221,0.016816399755358386,0.10023341564672211
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0011_strain-0.015_perturbed.cif,-2577.198314666748,-2572.116386066802,5.081928599945968,0.011922761751605353,0.01729087688806563,0.11608148758169456
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0033_strain+0.010_perturbed.cif,-2583.644199371338,-2578.7410330875136,4.903166283824248,0.011117558452181,0.01652730420615117,0.11478092681277957
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0033_strain+0.015_perturbed.cif,-2582.8136444091797,-2577.929197529156,4.884446880023461,0.011090434085102213,0.016413753079146148,0.1141906574780524
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0033_strain-0.010_perturbed.cif,-2580.615520477295,-2575.636376409617,4.979144067678135,0.012356266348196941,0.018202573343639054,0.1208228658119252
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0033_strain-0.015_perturbed.cif,-2578.1919479370117,-2573.1760770475958,5.0158708894159645,0.012618976584436123,0.017943809539913685,0.09191924062629273
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0046_strain+0.010_perturbed.cif,-2583.34321975708,-2578.4487953909265,4.894424366153544,0.011664954798207899,0.01738131882875442,0.11084772028627943
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0046_strain+0.015_perturbed.cif,-2582.3521614074707,-2577.4570601248415,4.895101282629184,0.011729639887819557,0.017444246472179563,0.10035483879436485
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0046_strain-0.010_perturbed.cif,-2581.139087677002,-2576.203187455656,4.935900221345946,0.011790403393688555,0.017024532183268593,0.09510198546691706
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0046_strain-0.015_perturbed.cif,-2578.945541381836,-2573.9528807191527,4.992660662683193,0.01213793691376627,0.017812510815208,0.11357862795129137
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0048_strain+0.010_perturbed.cif,-2582.9360961914062,-2578.044250843901,4.891845347505296,0.011209821812990989,0.01680559561340996,0.12686419280977163
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0048_strain+0.015_perturbed.cif,-2581.977081298828,-2577.0979678159347,4.879113482893445,0.011415070307835406,0.017332434397832375,0.1185076070751585
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0048_strain-0.010_perturbed.cif,-2580.7740211486816,-2575.7958126951416,4.978208453539992,0.011705528758839052,0.017142453601308665,0.09882704083894864
