file,num_atoms,energy_chgnet_meV_per_atom,energy_mace_meV_per_atom,delta_E_meV_per_atom,force_mae_meV_per_A,force_rmse_meV_per_A,force_max_abs_meV_per_A
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0013_strain-0.015_perturbed.cif,1044,-2963.9172554016113,-2951.998778251506,11.918477150105446,37.12073467640145,55.08089699667826,336.9434004387904
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0016_strain+0.010_perturbed.cif,1044,-2984.011650085449,-2972.538194173474,11.47345591197518,33.98727673639738,51.67129294006952,289.7624305236068
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0016_strain+0.015_perturbed.cif,1044,-2983.2093715667725,-2971.8465757802915,11.362795786481001,35.2198005626355,53.1869701447006,301.57372620089484
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0016_strain-0.010_perturbed.cif,1044,-2971.980571746826,-2960.129717403768,11.850854343058018,35.08740855900863,52.0711577582204,243.82462579759044
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0016_strain-0.015_perturbed.cif,1044,-2964.571952819824,-2952.5838186835044,11.988134136319786,36.67631565780008,55.1171329073873,303.41926049059145
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0028_strain+0.010_perturbed.cif,1044,-2991.6882514953613,-2980.0735735614903,11.614677933871008,33.61939557672362,50.42088080143768,315.75115939043326
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0028_strain+0.015_perturbed.cif,1044,-2991.2993907928467,-2979.818960724571,11.480430068275837,35.06252523085784,52.88539150833239,343.0235041516693
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0028_strain-0.010_perturbed.cif,1044,-2978.121280670166,-2966.2392495487843,11.882031121381715,35.695447469790615,53.32280568658109,300.5357586627671
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0028_strain-0.015_perturbed.cif,1044,-2970.4017639160156,-2958.4317994864336,11.969964429581978,37.79494549591881,57.0647673549618,332.0935341832005
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0034_strain+0.010_perturbed.cif,1044,-2994.957685470581,-2983.459776570212,11.497908900369112,32.52893442556473,48.45115631093423,254.0056389748222
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0034_strain+0.015_perturbed.cif,1044,-2994.7867393493652,-2983.3581116952255,11.428627654139746,33.2145510347705,49.86755159424808,268.72795661402324
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0034_strain-0.010_perturbed.cif,1044,-2981.055974960327,-2969.269563543369,11.786411416958344,34.70269573545069,52.57640277075145,312.6551301605871
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0034_strain-0.015_perturbed.cif,1044,-2973.471164703369,-2961.5501866486234,11.920978054745774,36.34565753174506,55.19283712634151,338.7717182897213
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0038_strain+0.010_perturbed.cif,1044,-2999.431848526001,-2987.937747187831,11.494101338169912,32.871439720271944,50.07620810817955,291.7274991991734
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0038_strain+0.015_perturbed.cif,1044,-2999.393939971924,-2988.0465692604675,11.347370711456279,33.13080520103678,50.18465424372131,252.72299745611133
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0038_strain-0.010_perturbed.cif,1044,-2984.6835136413574,-2972.897120373704,11.786393267653239,35.00047301891767,52.76013457061874,294.9075471027329
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0038_strain-0.015_perturbed.cif,1044,-2976.9020080566406,-2964.9888637489717,11.913144307668972,36.086808485174366,54.412964890327764,338.50762302085735
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0042_strain+0.010_perturbed.cif,1044,-3000.476360321045,-2989.149451260482,11.326909060563139,32.40585740301493,48.57996872785391,262.10721604265905
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0042_strain+0.015_perturbed.cif,1044,-3000.3321170806885,-2989.113067785312,11.219049295376408,33.419972149085915,50.534218498927,320.66120598057506
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0042_strain-0.010_perturbed.cif,1044,-2986.0270023345947,-2974.4138078810024,11.613194453592314,32.95077641991385,49.567201993884915,436.2583230249654
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0042_strain-0.015_perturbed.cif,1044,-2978.196859359741,-2966.5073665126897,11.689492847051497,33.970642685364055,51.16559901070941,367.3685043184348
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0048_strain+0.010_perturbed.cif,1044,-3005.809783935547,-2994.8139550191995,10.995828916347364,33.35726098724139,49.76108948843802,275.1178912776891
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0048_strain+0.015_perturbed.cif,1044,-3006.1635971069336,-2995.2267495704764,10.936847536457208,33.8277426183187,50.99213067064627,241.803110225761
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0048_strain-0.010_perturbed.cif,1044,-2990.5216693878174,-2979.1653591088957,11.356310278921683,34.66310286953979,52.104637696530126,266.2419396577944
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0048_strain-0.015_perturbed.cif,1044,-2982.7611446380615,-2971.2393472067165,11.521797431345021,37.09357962959597,55.75352694120744,374.92534939055236
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0063_strain+0.010_perturbed.cif,1044,-3020.3282833099365,-3009.3709209333288,10.957362376607762,30.309997694159243,46.23076459083621,253.99799207165472
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0063_strain+0.015_perturbed.cif,1044,-3021.3444232940674,-3010.465500720418,10.878922573649561,30.692266547905174,46.74267935043899,259.56210451313666
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0063_strain-0.010_perturbed.cif,1044,-3002.1986961364746,-2990.856592196965,11.342103939509798,32.730510047761115,50.13498001225652,359.40302813358096
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0063_strain-0.015_perturbed.cif,1044,-2993.6563968658447,-2982.1878012873667,11.468595578478016,34.21195417936618,51.87746426220485,371.0683245732461
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0065_strain+0.010_perturbed.cif,1044,-3024.1870880126953,-3013.266058846266,10.921029166429435,30.62289103054092,46.29982865044804,278.3108776739534
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0065_strain+0.015_perturbed.cif,1044,-3025.240182876587,-3014.373552731416,10.866630145170802,31.017963740235444,46.86363106571292,297.4605543378743
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0065_strain-0.010_perturbed.cif,1044,-3005.918025970459,-2994.4715507155,11.446475254958841,32.430258651183976,49.17375384692762,363.392901514532
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0065_strain-0.015_perturbed.cif,1044,-2997.296094894409,-2985.632169920366,11.663924974043312,35.29868202087555,53.59212717226889,263.90801620042396
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0071_strain+0.010_perturbed.cif,1044,-3030.7674407958984,-3019.738539305533,11.02890149036557,30.47268793168868,46.59639689092468,274.28261156643083
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0071_strain+0.015_perturbed.cif,1044,-3031.674861907959,-3020.7447174151957,10.930144492763247,30.803764857165916,47.08745304198872,258.6085142533843
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0071_strain-0.010_perturbed.cif,1044,-3013.386011123657,-3001.769068011398,11.616943112259378,32.74141074170117,50.623499661859114,294.39354101374806
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0071_strain-0.015_perturbed.cif,1044,-3005.056381225586,-2993.3019667020058,11.75441452358018,35.069581374441526,54.02529137124745,331.62936984585986
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0082_strain+0.010_perturbed.cif,1044,-3041.419267654419,-3030.360140485138,11.059127169281055,29.359653458476004,45.79402412184346,264.6230854681444
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0082_strain+0.015_perturbed.cif,1044,-3042.529582977295,-3031.5623692126674,10.967213764627559,29.836992070641486,46.38487051938921,324.5264450760276
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0082_strain-0.010_perturbed.cif,1044,-3024.2137908935547,-3012.7087609970768,11.505029896477936,32.05024412481179,49.07537000049471,253.82172154935074
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0082_strain-0.015_perturbed.cif,1044,-3015.995979309082,-3004.33571119437,11.660268114711926,33.04610813241031,51.28088873513462,311.0353911408954
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0097_strain+0.010_perturbed.cif,1044,-3061.8772506713867,-3050.829216047619,11.048034623767762,28.47057822620281,45.361379061238694,257.66287088304193
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0097_strain+0.015_perturbed.cif,1044,-3063.53759765625,-3052.535500353219,11.00209730303095,28.048541499276432,44.02644740932043,234.95873995863178
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0097_strain-0.010_perturbed.cif,1044,-3042.285919189453,-3030.877630221129,11.408288968324086,30.472362902184933,47.55623938245648,285.3133875890012
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0097_strain-0.015_perturbed.cif,1044,-3033.747434616089,-3022.1546308353913,11.592803780697523,32.234549533214896,50.824312648008544,293.98690940638613
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0124_strain+0.010_perturbed.cif,1044,-3091.442108154297,-3080.6332801621884,10.80882799210849,26.519391826111924,42.1876041169711,269.0484294378059
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0124_strain+0.015_perturbed.cif,1044,-3093.5158729553223,-3082.766609948055,10.749263007267473,26.09989612382137,41.67845139364288,230.63360339114604
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0124_strain-0.010_perturbed.cif,1044,-3071.446418762207,-3060.1811556613216,11.265263100885477,28.130062695135326,43.82404383677465,268.31586240838453
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0124_strain-0.015_perturbed.cif,1044,-3063.127040863037,-3051.612308667984,11.514732195053057,30.70154424302833,48.83722468696193,330.93113911596197
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0144_strain+0.010_perturbed.cif,1044,-3113.206386566162,-3102.2834272699924,10.922959296169665,24.550956642467213,40.348244036362594,266.3843561580914
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0144_strain+0.015_perturbed.cif,1044,-3115.476131439209,-3104.660599295621,10.815532143587916,24.269958969336493,39.55433124085231,229.2535619147876
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0144_strain-0.010_perturbed.cif,1044,-3093.167304992676,-3081.8124302735164,11.354874719159398,27.884810529266364,45.6945417779899,352.38726520440673
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0144_strain-0.015_perturbed.cif,1044,-3085.068702697754,-3073.580826914127,11.487875783626805,28.717548343494776,46.61011322439786,335.0473383431603
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0150_strain+0.010_perturbed.cif,1044,-3119.7900772094727,-3108.7024222712735,11.087654938199194,24.75093987271379,39.55245520743777,295.70612414741555
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0150_strain+0.015_perturbed.cif,1044,-3121.9635009765625,-3110.988528658618,10.97497231794432,24.945837418931813,40.35070219311054,291.24053355924536
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0150_strain-0.010_perturbed.cif,1044,-3100.131034851074,-3088.610730321397,11.520304529677105,27.77078599149234,45.700204758703784,361.7160005769033
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0150_strain-0.015_perturbed.cif,1044,-3092.1547412872314,-3080.505711900162,11.649029387069277,29.188714847814893,47.58028556706766,421.1253682715908
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0155_strain+0.010_perturbed.cif,1044,-3126.9328594207764,-3115.617522249327,11.3153371714493,24.69857100412539,40.202941316277474,224.73535803892798
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0155_strain+0.015_perturbed.cif,1044,-3129.4312477111816,-3118.1958347474897,11.235412963691942,24.926378908479784,40.99032221819401,331.44938073968865
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0155_strain-0.010_perturbed.cif,1044,-3106.1503887176514,-3094.5408335146813,11.609555202970114,27.653728671160415,46.06906682624228,327.78425286623417
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0155_strain-0.015_perturbed.cif,1044,-3097.940444946289,-3086.1989384154335,11.741506530855531,28.061156277313607,46.24313794394812,305.93649994921293
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0178_strain+0.010_perturbed.cif,1044,-3149.658679962158,-3137.7481450063024,11.910534955855837,23.48103922871349,38.7732296726114,317.5705667008285
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0178_strain+0.015_perturbed.cif,1044,-3152.9102325439453,-3141.0733571471656,11.83687539677976,23.08455326716138,37.81097726465912,315.12904039545964
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0178_strain-0.010_perturbed.cif,1044,-3127.592086791992,-3115.2792953218377,12.31279147015448,26.076204288855,43.13270454944058,313.09248589015397
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0178_strain-0.015_perturbed.cif,1044,-3119.353771209717,-3106.9727072492688,12.381063960448046,28.054734136171763,46.23816347707155,431.23598461133986
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0010_strain+0.010_perturbed.cif,1044,-2971.0395336151123,-2959.8943469383007,11.14518667681159,35.83419958051503,52.788852669807206,274.3413786665427
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0010_strain+0.015_perturbed.cif,1044,-2970.3073501586914,-2959.3303050656073,10.977045093084143,35.55865334815564,52.77330578311685,273.49733907197987
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0010_strain-0.010_perturbed.cif,1044,-2959.047555923462,-2947.491376585384,11.556179338077982,37.32522731480781,56.05474131707301,312.4607566579531
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0010_strain-0.015_perturbed.cif,1044,-2951.831579208374,-2940.219661043832,11.611918164542203,38.93510353064676,57.65176059732948,296.8111807118455
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0066_strain+0.010_perturbed.cif,1044,-3016.157388687134,-3005.5611028064577,10.596285880676078,32.595940384408365,49.327820717790495,242.3148995823678
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0066_strain+0.015_perturbed.cif,1044,-3017.8287029266357,-3007.294612380023,10.534090546612788,32.319515216544815,48.748189246148705,272.68320037698743
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0066_strain-0.010_perturbed.cif,1044,-2996.155023574829,-2985.094279164845,11.060744409984181,35.83860907549349,55.22010391622794,343.194898629469
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0066_strain-0.015_perturbed.cif,1044,-2987.136125564575,-2975.893582879424,11.24254268515142,37.50922665935769,57.60414903932361,348.09048977761586
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0106_strain+0.010_perturbed.cif,1044,-3059.6117973327637,-3048.939969014121,10.671828318642838,27.950957027507876,44.141131328581,323.1629307994265
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0106_strain+0.015_perturbed.cif,1044,-3062.0174407958984,-3051.4430746724815,10.574366123416894,27.763145146085552,43.90327672888284,296.2040892330588
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0106_strain-0.010_perturbed.cif,1044,-3038.0725860595703,-3026.8813517389904,11.191234320579952,31.372581650625616,49.1854223069571,306.37665331355356
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0106_strain-0.015_perturbed.cif,1044,-3029.132604598999,-3017.8493819950736,11.283222603925424,33.23315353854314,52.75416245635844,305.4337534332267
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain+0.010_perturbed.cif,1044,-3072.441339492798,-3061.8305134167604,10.610826076037483,28.083572289925073,45.05932049838132,372.5301565446639
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain+0.015_perturbed.cif,1044,-3074.7909545898438,-3064.236122866884,10.554831722959534,27.603661140528832,43.56004338792455,236.0573094799854
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain-0.010_perturbed.cif,1044,-3052.116870880127,-3041.035933471635,11.080937408491991,30.846970422488738,49.75439097114428,445.130180133237
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain-0.015_perturbed.cif,1044,-3043.607711791992,-3032.3884960532596,11.2192157387326,32.429807301404225,52.351963023160884,327.29194898219066
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain+0.010_perturbed.cif,1044,-3083.9896202087402,-3073.2090898733263,10.780530335413914,27.716451641062726,44.37239425156624,321.70045692709505
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain+0.015_perturbed.cif,1044,-3086.5602493286133,-3075.8539960859366,10.706253242676667,27.381983498864674,44.43746067998486,270.8191427004232
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain-0.010_perturbed.cif,1044,-3062.105655670166,-3050.931777767344,11.173877902821914,30.792987239654114,48.36574748218241,293.67685477717555
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain-0.015_perturbed.cif,1044,-3053.44557762146,-3042.1632327351467,11.28234488631324,32.778526862872,51.909751354877784,344.8960177900349
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain+0.010_perturbed.cif,1044,-3100.736618041992,-3089.826788006886,10.909830035106097,27.001554773330014,43.74476826076073,302.8660133046788
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain+0.015_perturbed.cif,1044,-3102.9157638549805,-3092.081477601914,10.834286253066693,26.294493694175276,42.698025946360325,246.77766439749013
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain-0.010_perturbed.cif,1044,-3081.718683242798,-3070.370519391189,11.34816385160866,28.1594238915222,45.55883172648238,267.1105246653565
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain-0.015_perturbed.cif,1044,-3074.0230083465576,-3062.5699535120966,11.453054834461,30.018787877878346,48.33735517681899,323.86750265755745
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain+0.010_perturbed.cif,1044,-3103.2795906066895,-3092.320857843999,10.958732762690488,26.635695338283682,43.83954868035864,280.59825794084395
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain+0.015_perturbed.cif,1044,-3105.5476665496826,-3094.6578642246814,10.889802325001256,26.594014559977964,43.602307633343884,343.091852352955
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain-0.010_perturbed.cif,1044,-3083.9428901672363,-3072.6602700198496,11.282620147386751,29.02326509044674,46.8295057572436,281.90772139351543
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain-0.015_perturbed.cif,1044,-3076.2996673583984,-3064.922556556015,11.377110802383413,30.0587815505307,48.52748755804659,305.9501834664384
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain+0.010_perturbed.cif,1044,-3103.621006011963,-3092.6367131703473,10.98429284161557,25.606619571739852,41.94810829764351,292.60283336399584
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain+0.015_perturbed.cif,1044,-3106.037139892578,-3095.165991970901,10.87114792167722,26.238829212532252,43.002673683808766,377.0551895368325
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain-0.010_perturbed.cif,1044,-3083.7700366973877,-3072.401394180408,11.36864251697989,29.05985120569389,48.35656445769786,342.280881617125
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain-0.015_perturbed.cif,1044,-3075.9191513061523,-3064.4376945794606,11.481456726691704,31.0017804463241,50.92798595290532,375.26212590070736
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain+0.010_perturbed.cif,1044,-3120.7642555236816,-3109.2513467934427,11.512908730238905,25.491690429943155,42.93447811236322,390.52662046381226
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain+0.015_perturbed.cif,1044,-3123.4047412872314,-3111.9745542426076,11.430187044623835,24.775445947047764,41.47931620038593,314.9930855701051
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain-0.010_perturbed.cif,1044,-3100.3317832946777,-3088.5284852344225,11.803298060255202,28.356462627802046,48.683037052931354,586.9620403583845
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain-0.015_perturbed.cif,1044,-3092.378616333008,-3080.536422516691,11.842193816316922,29.43119645507315,50.770616900227544,623.9241282234143
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0010_strain+0.010_perturbed.cif,996,-2949.3138790130615,-2937.880311872687,11.433567140374635,35.50508347467571,53.27213984803974,268.0543617193127
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0010_strain+0.015_perturbed.cif,996,-2948.0957984924316,-2936.9053613750057,11.190437117425972,35.99377359113392,54.25371980818557,249.78253513482332
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0010_strain-0.010_perturbed.cif,996,-2938.351631164551,-2926.4714270422232,11.880204122327541,36.35069337122704,54.594835373210536,285.83276543482435
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0010_strain-0.015_perturbed.cif,996,-2931.1952590942383,-2919.2196083914682,11.975650702770054,38.894729736513405,58.649372088984904,326.8316377196022
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0023_strain+0.010_perturbed.cif,996,-2954.9810886383057,-2943.64878911838,11.332299519925527,33.65828089485372,50.0150586350657,231.54345720573406
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0023_strain+0.015_perturbed.cif,996,-2954.5507431030273,-2943.3374994270894,11.213243675937974,34.42570430760761,51.957187287321325,299.0459355078069
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0023_strain-0.010_perturbed.cif,996,-2942.300319671631,-2930.552032914683,11.748286756947891,36.360176038907895,55.662196551571526,307.3440515837623
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0023_strain-0.015_perturbed.cif,996,-2934.847354888916,-2923.000519603678,11.84683528523783,38.032381081517954,59.19759637689173,323.0924191877541
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0078_strain+0.010_perturbed.cif,996,-3006.3836574554443,-2994.988973743617,11.394683711827383,29.89949793655009,46.25102734643305,242.49121482698337
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0078_strain+0.015_perturbed.cif,996,-3007.9312324523926,-2996.66952367591,11.261708776482465,29.800389714108416,46.20211850153546,251.3786404446271
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0078_strain-0.010_perturbed.cif,996,-2987.408399581909,-2975.6538320483423,11.754567533566842,31.853634224246193,48.70465892330581,291.67449014133956
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0078_strain-0.015_perturbed.cif,996,-2978.8713455200195,-2967.0154850716785,11.85586044834099,33.77179976873896,51.86008635311318,299.33884482539247
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0092_strain+0.010_perturbed.cif,996,-3024.4760513305664,-3013.1796821065896,11.296369223976853,28.775197661448555,44.938082769277194,270.54264270658956
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0092_strain+0.015_perturbed.cif,996,-3026.2951850891113,-3015.1256641902987,11.169520898812607,28.72331834264908,44.41605187248171,242.54909458611624
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0092_strain-0.010_perturbed.cif,996,-3004.1613578796387,-2992.3833062128097,11.778051666829015,32.3110008676219,51.50791181486187,332.4249003139279
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0092_strain-0.015_perturbed.cif,996,-2995.5029487609863,-2983.554493726711,11.948455034275412,32.81684442217408,52.39228356747853,329.02787012719585
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0107_strain+0.010_perturbed.cif,996,-3042.0432090759277,-3030.9828811118955,11.06032796403224,27.523933954657416,43.1253589886844,232.5478727455358
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0107_strain+0.015_perturbed.cif,996,-3044.1904067993164,-3033.190814363859,10.999592435457544,26.751477147118703,41.74063316428047,211.72643472005325
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0107_strain-0.010_perturbed.cif,996,-3021.418333053589,-3009.9330025629924,11.485330490596425,30.885884581097333,48.64508639838712,415.07435729933366
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0107_strain-0.015_perturbed.cif,996,-3012.828826904297,-3001.2017021187226,11.627124785574324,32.38480069745286,51.24466961733446,431.81554546411235
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0114_strain+0.010_perturbed.cif,996,-3052.1326065063477,-3041.0783413122504,11.054265194097297,26.205894615016483,41.186431879633346,258.128166694353
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0114_strain+0.015_perturbed.cif,996,-3054.3107986450195,-3043.347000410623,10.963798234396563,26.57586819738268,42.87683602787016,323.5845177424544
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0114_strain-0.010_perturbed.cif,996,-3031.808614730835,-3020.0915470245727,11.717067706262242,30.190805503806896,49.28937158199842,385.63974457106815
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0114_strain-0.015_perturbed.cif,996,-3023.3168601989746,-3011.4325588444217,11.884301354552917,31.614693472694448,51.50866418082428,416.59441700059983
